Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
8/2/18,14:14:58,UBN8AAZS7,,"For the record, I’m on #teamcomputationalphysics. However, I would really appreciate at least a set of guidelines for how to teach physics well with computations so that I can know when I’m doing it well vs. when I’m not doing it well. I agree with the general principles of the thought experiment, but it would be really helpful to have a set of concrete learning goals that provides a specific direction. Does such a document exist?",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U1YCYCK61,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U1YKC618E,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U57M23EJD,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBMMLALTE,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBNVC491V,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,21:45:44,U1YKMC1QD,,"Indeed -- I posited that just as a thought experiment, not because I think it's a good idea -- obviously any assessment is only valid in the context of a particular set of learning objectives that it's supposed to assess.

I don't think there's anything like that for computational physics-integrated courses just because there is no standard canon of ""stuff you're supposed to teach"" yet, unlike in a conventional Uni Physics I class. It's up to us to help figure out what that canon ought to be.

That, really, is the thing that needs to be figured out for curricular integration to become more widespread.",UBQQ61UCB,,0,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YCYCK61,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YKEP2PQ,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U1YKUG3B7,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U4LPDPNM9,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U57M23EJD,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,U9N0B9JFR,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UAT9EUJLC,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBMFPP7MZ,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBMMLALTE,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBMPAERMJ,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBMTZF0UA,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBN4DAZ9P,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBN8AAZS7,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBNVC491V,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBQ05DLJ2,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBQ5PDK8Q,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBQC15LS1,,joined,whywedothis,TRUE
8/17/18,9:47:11,UC0TC6482,,<@UC0TC6482> has joined the channel,UBQQ61UCB,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YCYCK61,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YKEP2PQ,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U1YKUG3B7,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U4LPDPNM9,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U57M23EJD,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,U9N0B9JFR,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UAT9EUJLC,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBMFPP7MZ,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBMMLALTE,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBMPAERMJ,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBMTZF0UA,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBN4DAZ9P,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBN8AAZS7,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBNVC491V,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBQ05DLJ2,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBQ5PDK8Q,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBQC15LS1,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UBQQ61UCB,,joined,whywedothis,TRUE
8/26/18,22:25:30,U4D32QHFT,,<@U4D32QHFT> has joined the channel,UC0TC6482,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YCYCK61,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YKEP2PQ,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U1YKUG3B7,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U4D32QHFT,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U4LPDPNM9,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U57M23EJD,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,U9N0B9JFR,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UAT9EUJLC,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBMFPP7MZ,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBMMLALTE,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBMPAERMJ,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBMTZF0UA,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBN4DAZ9P,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBN8AAZS7,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBNVC491V,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBQ05DLJ2,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBQ5PDK8Q,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBQC15LS1,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UBQQ61UCB,,joined,whywedothis,TRUE
11/30/18,12:08:15,UECH6FHL2,,<@UECH6FHL2> has joined the channel,UC0TC6482,,joined,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YCYCK61,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YKC618E,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YKEP2PQ,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YKMC1QD,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YKN5ZV5,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U1YKUG3B7,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U4D32QHFT,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U4LPDPNM9,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U4X9ZLJ2D,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U57M23EJD,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U5B5RJKK2,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,U9N0B9JFR,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UAT9EUJLC,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBMFPP7MZ,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBMMLALTE,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBMPAERMJ,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBMTZF0UA,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBN4DAZ9P,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBN8AAZS7,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBNVC491V,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBQ05DLJ2,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBQ5PDK8Q,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBQC15LS1,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UBQQ61UCB,,left,whywedothis,TRUE
12/19/18,21:35:16,UECH6FHL2,,<@UECH6FHL2> has left the channel,UC0TC6482,,left,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YCYCK61,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YKEP2PQ,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U1YKUG3B7,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U4D32QHFT,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U4LPDPNM9,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U57M23EJD,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,U9N0B9JFR,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UAT9EUJLC,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBMFPP7MZ,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBMMLALTE,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBMPAERMJ,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBMTZF0UA,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBN4DAZ9P,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBN8AAZS7,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBNVC491V,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBQ05DLJ2,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBQ5PDK8Q,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBQC15LS1,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UBQQ61UCB,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UC0TC6482,,joined,whywedothis,TRUE
5/16/19,22:02:36,UJD3KK9NX,,<@UJD3KK9NX> has joined the channel,UECH6FHL2,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YCYCK61,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKEP2PQ,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKUG3B7,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U4D32QHFT,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U4LPDPNM9,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U57M23EJD,,joined,whywedothis,TRUE
7/13/19,21:37:08,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
